Source,Target
I,keep
I,”
I,sworn
I,try
I,adore
I,you
I,goodbye
I,take
I,weeks
I,mostly
I,finally
I,used
I,wonder
I,may
I,shook
I,perhaps
I,thinking
I,request
I,remained
I,eat
I,Anything
I,imagined
I,stayed
I,lingered
I,guessed
I,feel
I,ventured
I,become
I,sick
I,hear
I,yet
I,picked
I,Simultaneously
I,happen
I,in
I,remarked
I,hesitated
I,ought
I,out
I,Perhaps
I,help
I,need
I,owe
I,been
I,perceived
I,expression
I,offered
I,remarks
I,use
I,only
I,carried
I,alone
I,much
I,guess
I,!
I,were
I,car
I,Daisy
I,disliked
I,wheel
I,tiptoed
I,porch
I,where
I,VIII
I,tossed
I,dawn
I,jumped
I,once
I,tumbled
I,surprised
I,there
I,sudden
I,missed
I,hoped
I,hedge
I,shouted
I,glad
I,compliment
I,disapproved
I,thanked
I,fell
I,Suppose
I,leaned
I,passed
I,morning
I,Now
I,Maybe
I,spoke
I,firmly
I,wife
I,telephoned
I,How
I,sent
I,answer
I,hardly
I,cannot
I,anything
I,calling
I,interrupted
I,------------------------------------------------------------------------
I,urged
I,helped
I,vest
I,nodded
I,who
I,wish
I,ejaculated
I,shoes
I,.—”
I,hung
I,funeral
I,pushed
I,mentioned
I,raised
I,Oggsford
I,killed
I,stuck
I,stood
I,clothes
I,et
I,beat
I,cemetery
I,Dimly
I,line
I,doubted
I,pretended
I,minute
I,t
I,October
I,slowed
I,nothing
I,for
I,avoided
I,erased
I,wandered
I,gradually
’,ve
’,haven
’,t
’,you
’,didn
’,we
’,m
’,don
’,it
’,s
’,re
’,grandfather
’,isn
’,Gatsby
’,neighbour
’,d
’,he
’,Daisy
’,We
’,ll
’,Baker
’,there
’,Let
’,She
’,Haven
’,Don
’,What
’,That
’,Can
’,Civilization
’,It
’,Tom
’,butler
’,wasn
’,Doesn
’,couldn
’,There
’,He
’,guest
’,‘I
’,she
’,everything
’,o
’,clock
’,Jordan
’,won
’,oughtn
’,Nick
’,aren
’,can
’,Buchanan
’,Eckleburg
’,How
’,doesn
’,They
’,Wilson
’,dog
’,Here
’,wouldn
’,Myrtle
’,Won
’,people
’,Wilhelm
’,McKee
’,You
’,they
’,who
’,man
’,hadn
’,somebody
’,mother
’,women
’,Brook
’,n
’,hors-d
’,oeuvre
’,other
’,Gray
’,robin
’,s-egg
’,caterer
’,Wasn
’,Croirier
’,nobody
’,needn
’,fella
’,Weren
’,girl
’,Tostoff
’,men
’,wives
’,agreement
’,Wha
’,din
’,notice
’,Wonder
’,ff
’,gas
’,line
’,wheel
’,Chrystie
’,Swett
’,Beluga
’,O
’,Donavan
’,Brien
’,what
’,God
’,Montenegro
’,Blackwell
’,Wolfshiem
’,‘Don
’,‘There
’,friend
’,World
’,Where
’,Fay
’,“
’,Gratulate
’,Take
’,em
’,give
’,Tell
’,change
’,her
’,‘Daisy
’,months
’,trip
’,stranger
’,Clay
’,Why
’,Nobody
’,taxes
’,grocer
’,servants
’,dinner
’,Adam
’,Who
’,Ain
’,thing
’,nothing
’,reporter
’,Cody
’,Father
’,fairy
’,Olaf
’,janitor
’,Gatz
’,weren
’,ver
’,nice
’,shouldn
’,instant
’,fellow
’,here
’,Baedeker
’,Clock
’,lips
’,touch
’,arm
’,Buchanans
’,house
’,master
’,nurse
’,sun
’,earth
’,let
’,Aren
’,cymbals
’,song
’,king
’,everyone
’,sport
’,business
’,Mendelssohn
’,‘Blocks
’,Biloxi
’,‘drugstores
’,were
’,Walter
’,today
’,coat
’,wife
’,Ins
’,antly
’,goin
’,each
’,an
’,the
’,comin
’,from
’,N
’,York
’,thirty
’,Hasn
’,faster
’,colour
’,year
’,Leaves
’,sister
’,Didn
’,Gad
’,Michaelis
’,one
’,Parke
’,giving
’,Wouldn
’,boy
’,funeral
’,Winebrenner
’,dollars
’,worth
’,son
’,This-or-That
’,family
’,woman
’,eyes
’,power
’,sailors
ve,been
ve,had
ve,always
ve,got
ve,heard
ve,gotten
ve,produced
ve,done
ve,dyed
ve,only
ve,just
ve,slid
ve,you
ve,met
ve,never
ve,put
ve,made
ve,come
ve,left
ve,rung
been,turning
been,always
been,unusually
been,have
been,prominent
been,had
been,overlooked
been,one
been,just
been,blown
been,hovering
been,lying
been,trying
been,s
been,proved
been,everywhere
been,a
been,depressed
been,the
been,surprised
been,drunk
been,plucked
been,married
been,so
been,d
been,after
been,living
been,actually
been,invited
been,only
been,here
been,having
been,among
been,audible
been,mistaken
been,writing
been,there
been,educated
been,t
been,looking
been,fixed
been,you
been,?”
been,","
been,not
been,merely
been,glancing
been,obstinate
been,asked
been,in
been,thinking
been,full
been,asleep
been,moments
been,loafing
been,beating
been,coasting
been,alone
been,called
been,urging
been,very
been,confused
been,walking
been,struck
been,to
been,making
been,talking
been,bothering
been,warned
been,moved
been,going
been,seeing
been,made
been,neighbours
been,doing
been,driving
been,sent
been,aired
been,never
been,closer
been,glad
been,crowded
been,tactful
been,has
been,running
been,of
been,like
been,tired
been,into
been,any
been,mad
been,deferred
been,calling
been,let
been,away
turning,over
turning,","
turning,without
turning,around
turning,by
turning,to
turning,motor
turning,into
turning,eagerly
over,in
over,it
over,as
over,herself
over,the
over,beginning
over,again
over,drove
over,there
over,Daisy
over,to
over,jumping
over,sundials
over,dominance
over,his
over,rippled
over,be
over,came
over,tonight
over,come
over,on
over,“
over,at
over,Come
over,often
over,endlessly
over,pass
over,a
over,him
over,tight
over,her
over,hand
over,continually
over,scenes
over,cast
over,from
over,flounced
over,blows
over,.”
over,went
over,had
over,twelve
over,living
over,high
over,poured
over,advertisement
over,","
over,Tattle
over,aquaplanes
over,cataracts
over,passed
over,all
over,live
over,sent
over,two
over,thirty
over,was
over,quite
over,.
over,shining
over,Gatsby
over,Reading
over,what
over,33rd
over,ran
over,well
over,sixty
over,slid
over,this
over,hot
over,for
over,four
over,fingers
over,”
over,here
over,pushing
over,thinking
over,sends
over,wall
over,anchor
over,For
over,bending
over,sauntered
over,people
over,once
over,go
over,supplies
over,comes
over,pocket
over,white
over,their
over,lifted
over,capes
over,tomorrow
over,windows
over,said
over,walked
over,now
over,down
over,alcohol
over,month
over,is
over,strolled
over,uttered
over,peered
over,quickly
over,looked
over,with
over,fell
over,into
over,watching
over,nothing
over,felt
over,innumerable
over,benediction
over,telling
over,bent
over,Wilson
over,bonds
over,covered
over,us
over,marvelling
over,dangles
over,talked
over,",”"
over,Myrtle
over,run
in,people
in,this
in,communicative
in,a
in,appears
in,college
in,terms
in,which
in,be
in,uniform
in,found
in,any
in,floated
in,the
in,interest
in,here
in,fifty-one
in,hangs
in,Haven
in,1915
in,participated
in,was
in,","
in,rooms
in,together
in,grow
in,fast
in,shelf
in,red
in,literary
in,house
in,one
in,communities
in,North
in,identical
in,contour
in,water
in,egg
in,dissimilarity
in,every
in,Ville
in,Normandy
in,Tom
in,them
in,Chicago
in,figure
in,even
in,East
in,man
in,year
in,France
in,side
in,bright
in,Buchanan
in,riding
in,contempt
in,it
in,were
in,including
in,its
in,curtains
in,at
in,object
in,both
in,white
in,back
in,after
in,coming
in,.
in,hinted
in,questions
in,her
in,things
in,excitement
in,hovering
in,off
in,stay
in,just
in,from
in,absolutely
in,training
in,drop
in,live
in,West
in,table
in,day
in,kidding
in,eyes
in,else
in,sheer
in,nothing
in,particular
in,up
in,an
in,words
in,California
in,heavily
in,his
in,pathetic
in,New
in,concealed
in,!”
in,audible
in,woman
in,fact
in,porch
in,front
in,face
in,on
in,membership
in,muscles
in,came
in,she
in,“
in,our
in,play
in,accidentally
in,linen
in,sea
in,moment
in,silence
in,again
in,child
in,arms
in,intentions
in,out
in,pools
in,roller
in,beating
in,hands
in,Something
in,practice
in,popular
in,building
in,sight
in,crouched
in,appeared
in,flush
in,husband
in,everything
in,torpedoes
in,sister
in,discreetly
in,another
in,platform
in,plunged
in,disappointment
in,concerned
in,slice
in,haughtily
in,rose
in,swinging
in,apathetically
in,twice
in,with
in,respectful
in,everyone
in,attired
in,remarkable
in,feet
in,their
in,eyebrow
in,disdain
in,you
in,looked
in,slowly
in,eyebrows
in,despair
in,nodded
in,whispered
in,believe
in,divorce
in,all
in,two
in,days
in,bloomed
in,married
in,now
in,constant
in,supper
in,themselves
in,entangled
in,watcher
in,clenched
in,impassioned
in,started
in,down
in,clad
in,portfolio
in,asleep
in,tide
in,nine
in,fruiterer
in,door
in,machine
in,oranges
in,half
in,come
in,deep
in,bobbed
in,strange
in,is
in,full
in,form
in,trembling
in,chauffeur
in,talking
in,low
in,money
in,such
in,place
in,girls
in,twin
in,lost
in,yellow
in,resting
in,mine
in,gown
in,big
in,confirmation
in,him
in,Germany
in,about
in,sit
in,canvas
in,backward
in,eternal
in,keeping
in,sung
in,Italian
in,jazz
in,act
in,costume
in,served
in,glasses
in,floating
in,lull
in,villages
in,lived
in,hedge
in,reassurance
in,times
in,life
in,prejudice
in,your
in,believed
in,yourself
in,us
in,turn
in,person
in,least
in,shoulders
in,exclaimed
in,surprise
in,astonishment
in,engaged
in,song
in,pause
in,way
in,slow
in,situation
in,other
in,slightly
in,selfish
in,ended
in,hat
in,eagerness
in,we
in,there
in,gracefully
in,early
in,significance
in,having
in,those
in,stood
in,observers
in,went
in,voice
in,remarked
in,reverse
in,harm
in,trying
in,events
in,dark
in,Jersey
in,worked
in,looks
in,vacation
in,July
in,others
in,loitered
in,clerks
in,sinking
in,then
in,midsummer
in,actually
in,love
in,t
in,Warwick
in,lie
in,dealing
in,subterfuges
in,young
in,order
in,Dishonesty
in,rang
in,schedule
in,effect
in,Maine
in,gathered
in,Etty
in,movies
in,jumping
in,train
in,Times
in,ones
in,physical
in,late
in,mounted
in,work
in,youth
in,manner
in,glass
in,conversation
in,America
in,rajah
in,submerged
in,fascination
in,reached
in,taken
in,Trinity
in,men
in,blazers
in,loafing
in,bat
in,flaming
in,re
in,tea
in,river
in,beauty
in,included
in,haughty
in,obscurely
in,luxuriated
in,either
in,clock
in,around
in,morning
in,College
in,England
in,colleges
in,answered
in,hand
in,1919
in,fixed
in,he
in,jail
in,steps
in,nineteen-seventeen
in,chair
in,little
in,banners
in,Louisville
in,dressed
in,sitting
in,engrossed
in,each
in,tournaments
in,town
in,February
in,four
in,night
in,Sauterne
in,letter
in,Santa
in,head
in,laugh
in,August
in,chambermaids
in,spring
in,Cannes
in,later
in,Deauville
in,for
in,something
in,time
in,Gatsby
in,said
in,officer
in,driving
in,stars
in,luncheon
in,dealt
in,universal
in,beat
in,wind
in,plunge
in,hurried
in,grass
in,need
in,tonic
in,Then
in,weights
in,standing
in,still
in,do
in,mantelpiece
in,chin
in,thousand
in,smashed
in,pieces
in,end
in,itself
in,immediate
in,abounded
in,small
in,momentarily
in,But
in,—
in,noise
in,change
in,sunshine
in,several
in,not
in,gleamed
in,dresses
in,voices
in,swathed
in,pyjamas
in,cupboard
in,possessions
in,though
in,himself
in,bricks
in,stacks
in,many-coloured
in,plaids
in,coral
in,muffled
in,absorbed
in,what
in,objects
in,yachting
in,also
in,parted
in,returned
in,clothed
in,bounced
in,office
in,but
in,afternoon
in,or
in,s
in,southern
in,anchor
in,transactions
in,Montana
in,journalism
in,1902
in,destiny
in,Little
in,glamour
in,employed
in,trust
in,Boston
in,Sometimes
in,dropped
in,.”
in,realizing
in,ride
in,where
in,old-fashioned
in,overcoat
in,unpleasantness
in,complete
in,tricks
in,sat
in,state
in,oblivion
in,watchfully
in,spoke
in,Miss
in,stuck
in,awful
in,powdered
in,music
in,meaning
in,Clock
in,lingered
in,extinguished
in,lights
in,shape
in,”
in,servant
in,opinion
in,fallen
in,like
in,disapproval
in,outlined
in,care
in,drank
in,long
in,stagnant
in,crisp
in,alone
in,space
in,broke
in,already
in,notions
in,anything
in,fell
in,High
in,bottle
in,go
in,described
in,while
in,stalled
in,intelligence
in,suite
in,anybody
in,June
in,raised
in,nineteen-nineteen
in,universities
in,faith
in,cause
in,pigsty
in,laughter
in,ideas
in,Once
in,tenderness
in,admitted
in,whisky
in,sick
in,locked
in,laughed
in,downstairs
in,knelt
in,giving
in,light
in,sound
in,wrapped
in,chill
in,correction
in,swaying
in,case
in,wild
in,Come
in,;
in,car
in,happened
in,connection
in,agreement
in,contact
in,lavender
in,value
in,Daisy
in,deeper
in,fire
in,closer
in,well
in,new
in,movement
in,intensity
in,driven
in,benediction
in,difference
in,flavour
in,ecstatic
in,Up
in,find
in,sailing
in,spots
in,difficulty
in,locating
in,Look
in,tissue
in,odd
in,explanations
in,leash
in,accounting
in,circle
in,racy
in,remain
in,lay
in,continued
in,know
in,trouble
in,tell
in,these
in,Minnesota
in,getting
in,position
in,Greenwich
in,vain
in,",”"
in,solemnly
in,remarking
in,got
in,food
in,business
in,transaction
in,hair
in,Egg
in,excitedly
in,pride
in,cracked
in,future
in,waiting
in,rain
in,stopped
in,books
in,gather
in,tight
in,drew
in,bells
in,deficiency
in,common
in,figures
in,dress
in,October
in,Avenue
in,revolver
in,did
in,drivers
in,nights
in,clearly
in,pandered
in,whispers
in,breath
in,history
mind,ever
mind,abnormal
mind,is
mind,of
mind,.
mind,","
mind,you
mind,if
mind,his
mind,would
mind,the
mind,simple
mind,?
ever,since
ever,shall
ever,find
ever,played
ever,you
ever,seen
ever,get
ever,heard
ever,she
ever,had
ever,would
ever,know
ever,have
ever,known
ever,knew
ever,d
ever,set
ever,incident
ever,as
ever,.
ever,Louisville
ever,could
ever,be
ever,really
ever,who
ever,made
ever,can
ever,forget
ever,wise
ever,to
ever,than
ever,","
ever,loved
ever,him
ever,came
ever,And
since,.
since,changed
since,his
since,while
since,uttered
since,times
since,they
since,hair
since,then
since,metal
since,seventy-five
since,disordered
since,he
since,him
.,“
.,In
.,bores
.,The
.,men
.,Most
.,suppressions
.,Reserving
.,hope
.,birth
.,And
.,limit
.,Conduct
.,on
.,When
.,heart
.,Only
.,scorn
.,If
.,away
.,This
.,again
.,No
.,------------------------------------------------------------------------
.,generations
.,today
.,office
.,War
.,restless
.,Instead
.,business
.,Everybody
.,man
.,All
.,faces
.,Father
.,twenty-two
.,idea
.,He
.,alone
.,stove
.,It
.,road
.,helplessly
.,him
.,longer
.,settler
.,neighbourhood
.,summer
.,There
.,air
.,knew
.,besides
.,all
.,America
.,land
.,Twenty
.,Sound
.,They
.,overhead
.,To
.,size
.,them
.,My
.,season
.,garden
.,mansion
.,Or
.,Mr
.,Gatsby
.,name
.,month
.,Across
.,Buchanans
.,Daisy
.,college
.,Chicago
.,Her
.,anticlimax
.,His
.,Forest
.,Why
.,know
.,together
.,game
.,Their
.,bay
.,run
.,porch
.,Now
.,manner
.,Two
.,forward
.,Not
.,coat
.,body
.,conveyed
.,guts
.,own
.,We
.,restlessly
.,Turning
.,offshore
.,abruptly
.,end
.,house
.,A
.,sea
.,balloon
.,wall
.,Then
.,floor
.,She
.,fall
.,room
.,see
.,That
.,had
.,Baker
.,(
.,fright
.,Again
.,lips
.,Almost
.,voice
.,hour
.,ecstatically
.,desolate
.,Tom
.,Tomorrow
.,asleep
.,old
.,Haven
.,her
.,shoulder
.,decisively
.,shortly
.,Evidently
.,pantry
.,incredulously
.,glass
.,cadet
.,face
.,before
.,contemptuously
.,square
.,Slenderly
.,wind
.,frowning
.,fingers
.,radiantly
.,bed
.,finger
.,blue
.,accusingly
.,it
.,Sometimes
.,desire
.,entertained
.,itself
.,claret
.,way
.,violently
.,things
.,Have
.,tone
.,submerged
.,sadness
.,What
.,impatiently
.,thing
.,sun
.,chair
.,Nordics
.,“—
.,Do
.,enthusiastically
.,nose
.,people
.,Yes
.,Things
.,dusk
.,inside
.,As
.,singing
.,Nick
.,You
.,rose
.,Doesn
.,untrue
.,words
.,Miss
.,meaning
.,hear
.,altogether
.,began
.,talk
.,innocently
.,surprised
.,hesitantly
.,blankly
.,nodded
.,time
.,Don
.,table
.,gaiety
.,outdoors
.,Line
.,Among
.,eyes
.,police
.,front
.,settee
.,girl
.,suddenly
.,cousins
.,hesitated
.,be
.,daughter
.,absently
.,born
.,Would
.,Well
.,where
.,wept
.,‘All
.,said
.,belonged
.,light
.,tune
.,arms
.,hand
.,up
.,ceiling
.,Beach
.,ago
.,softly
.,will
.,Good
.,Carraway
.,See
.,marriage
.,Come
.,stairs
.,moment
.,coldly
.,Besides
.,silence
.,quickly
.,Louisville
.,Our
.,there
.,race
.,did
.,home
.,important
.,kindly
.,libel
.,engaged
.,East
.,head
.,book
.,Something
.,Already
.,yard
.,life
.,stars
.,heavens
.,introduction
.,But
.,trembling
.,Involuntarily
.,dock
.,darkness
.,II
.,Occasionally
.,sight
.,T
.,J
.,Eckleburg
.,high
.,ground
.,mistress
.,known
.,Though
.,car
.,insisted
.,violence
.,do
.,stare
.,nothing
.,One
.,Repairs
.,George
.,B
.,Wilson
.,Cars
.,corner
.,waste
.,handsome
.,unconvincingly
.,garage
.,door
.,can
.,smouldering
.,eye
.,walls
.,intently
.,track
.,York
.,Mrs
.,train
.,At
.,perfume
.,Upstairs
.,sunshine
.,earnestly
.,apartment
.,D
.,Rockefeller
.,breed
.,taxi-window
.,kinds
.,neck
.,back
.,Some
.,admiringly
.,rapture
.,delicately
.,money
.,Go
.,afternoon
.,Won
.,urged
.,Catherine
.,Hundreds
.,apartment-houses
.,Throwing
.,elevator
.,bath
.,Versailles
.,rock
.,Looked
.,Several
.,Broadway
.,dog
.,Meanwhile
.,Sitting
.,Just
.,white
.,here
.,hotel
.,McKee
.,below
.,horrible
.,married
.,With
.,change
.,hauteur
.,Eberhardt
.,disdain
.,smile
