Source,Target
“Ah,tamed”
“Ah,Please
“Ah,merely
bushes,"So,"
“Then,thorns”
“Then,king
“Then,reasonable”
“Then,nobody”
“Then,changed”
“Then,what”
“Then,you’re
“Then,fox
“Then,memory
"bushes,","but,"
"contrary,",trees
big,book”
big,"register,"
big,public
even,flowers
even,noticing
even,raise
even,haven’t
even,cannot
even,travel”
even,sometimes
even,ever
even,"lamp,"
whole,herd
whole,being
single,baobab
single,bite
single,blossom
single,explorer
single,lamp
single,garden
single,"rose,"
laugh,“We
laugh,again”
“We,judge”
“We,flower”
wise,comment
comment,“Before
being,little”
being,left
being,avoid
being,laughed
strictly,"correct,”"
"come,","come”,"
self-,evident
mental,effort
assistance,"Indeed,"
plants,bad
bad,seeds
bad,"plant,"
bad,"luck,"
bad,explorer”
bad,"dream,"
seeds,terrible
deep,dejection
heart,torn
heart,beating
earth’s,"darkness,"
seed,blown
seed,She
stretch,itself
itself,empties
"begin,",timidly
sprig,inoffensively
inoffensively,upward
let,"Come,"
let,having
let,herself
let,happy
let,snake
soon,shrub
soon,stopped
instant,later
terrible,weapons”
terrible,profession
home,back
home,today”
bores,clear
clear,becoming
“When,you’ve
“When,favourable”
you’ve,finished
own,toilet
own,them”
own,three
own,calculations
own,"fault,”"
greatest,care
care,She
"baobabs,",“Your
earliest,youth
tedious,"work,”"
"added,",“but
"added,",“there
“but,"on,"
“but,"slightly,"
putting,before
means,admire
lazy,men
neglected,three
three,"times,"
three,caterpillars
three,times
three,"volcanoes,"
three,strides
three,volcanoes
three,"petals,"
three,o’clock
"So,",flower
considerable,risks
reserve,"“Children,”"
"plainly,",“watch
ever,knowing
ever,having
ever,passes
ever,discovered”
ever,thought
ever,satisfied
“Why,character”
“Why,much”
“Why,geographer
“Why,drink
“Why,fox”
“Why,not”
“Why,demanded
other,worlds
other,side
other,men
other,"days,"
other,foxes
other,hours
other,roses
simple,both
simple,secret
carried,beyond
beyond,"successful,"
inspiring,force
urgent,necessity
necessity,"Oh,"
"Oh,",appear
"Oh,",yes
found,settled
found,nothing
found,right
quiet,pleasure
quiet,sweetness
sunset,now”
sunset,We
sunset,forty-four
morning,Good
morning,Fifteen
morning,“Good
sunsets,"Come,"
sunsets,1440
look,simply
look,at”
look,ears
look,His
now”,visit
what”,“For
what”,“A
what”,“Minster
what”,“Forget
what”,inquired
what”,insisted
what”,million
what”,repeated
We,waters
We,write
laughed,lightly
yourself,udging
yourself,"rightly,"
thinking,"away,"
home”,back
Everybody,knows
knows,goodness
knows,engineer
knows,"that,”"
noon,"Unfortunately,"
United,States
France,"Unfortunately,"
"minute,",here
"sunset,",right
right,"here,”"
right,above
tiny,Over
move,There
few,steps
steps,Other
steps,send
end,Even
twilight,falling
falling,whenever
whenever,rest
“One,"day,”"
“One,discovery”
“One,knows”
“One,understand”
forty-four,times”
forty-four,sunsets”
forty-four,times
"know,",confidence
sad”,“Were
“Were,exchange”
"sad,",then”
"asked,",“on
"asked,",politely
secret,"place,"
lead,roads
silent,meditation
silent,both
silent,“Where
silent,"You,"
demanded,“A
demanded,king
demanded,drinking”
demanded,already”
demanded,travellers”
“A,too”
“A,"sheep,”"
“A,mushroom”
“A,horror
“A,by”
“A,month”
“A,geographer
"flowers,",too”
too”,"thirsty,"
reach”,“Even
“Even,flowers
"thorns,",\
"thorns,",four
"thorns,",she
busy,trying
busy,twice
bolt,still
got,stuck
extremely,ugly
left,her
thorns,growing
thorns,four
Flowers,stratagems
spite”,“Oh”
“Oh”,There
“Oh”,cabbages”
There,hours
There,before
There,shell
There,falls
complete,"authority,"
complete,tour
complete,turn
flashed,back
flashed,"moonlight,"
flashed,across
back,brought
back,waved
back,send
back,her
back,hurrying
back,underneath
back,coming
back,already”
back,reeling
back,Come
back,tomorrow
back,step
back,going
back,END
kind,her
weak,creatures
weak,She
creatures,malicious
reassure,themselves
themselves,throw
themselves,fancy
saying,before
still,won’t
still,nothing
still,fragile
still,trembling
still,worrying
still,hesitated
won’t,"turn,"
hammer”,Again
“And,sweetly
“And,universal
“And,monotony
“And,stars”
“And,accurate”
“And,matter”
“And,rich”
“And,key”
“And,geographer
“And,"towns,"
“And,fox
“And,week”
“And,replied
“And,know”
"there,","happy,"
fingers,black
"grease,",bending
"on,",relentlessly
together,talking
confuse,everything”
everything”,“Over
golden,curls
golden,Little
golden,objects
golden,bracelet
golden,muffler
golden,hair
red-faced,gentleman
red-faced,fat
red-faced,gentleman’s
flower,better
flower,"responded,"
flower,"replied,"
flower,coughed
flower,“Where
flower,she
flower,“Who
flower,His
makes,five-hundred-
millions,five-hundred
same,"hour,”"
same,"ones,”"
same,garden
warfare,between
gentleman’s,sums
grows,nowhere
grows,blossom
"doing,",Oh
His,sadness
red,squares
continued,farther
tools,drop
hands,Of
comforted,(time
felt,awkward
felt,"bud,"
felt,consumingly
felt,deeply
"place,",meeting-
tears,"“Goodbye,”"
tears,"Here,"
petals,her
room,here
faded,peacefully
stopped,"growing,"
began,she
huge,"bud,"
her,beauty
her,green
her,colours
her,adjusted
her,mysterious
her,"vanity,"
her,four
her,forced
her,cough
her,doubt
her,grace
her,cast
her,fragrance
her,radiance
her,behind
her,poor
her,glass
her,crying
her,nursing
green,chamber
chamber,She
She,adjusted
She,yes
She,point
She,cast
She,crying
field,poppies
full,radiance
full,bottles
she,wished
she,suddenly
she,"precision,"
she,yawned
she,exciting
she,"breakfast,”"
she,"tigers,”"
she,interrupted
she,"untruth,"
she,coughed
she,forced
she,"silly,”"
she,"naively,"
she,“and
she,“Men”
she,echoed
she,“if
she,"also,"
she,"grumbled,"
she,Because
coquettish,creature
mysterious,adornment
mysterious,radiation
days,Thirty
days,Good
suddenly,businessman
suddenly,realised
suddenly,stirred
herself,interrupted
herself,defend
herself,allow
herself,protect
painstaking,"precision,"
excuse,“Please
excuse,me”
excuse,Please
excuse,"me,”"
are”,“Am
"responded,",sweetly
sweetly,"replied,"
sweetly,“Please
guess,easily
easily,breathed
easily,flow
easily,across
kindness,Order
kindness,Admire
fresh,water”
quickly,became
four,mistakes
four,o’clock
four,"o’clock,"
tigers,"anyway,"
objected,"“And,"
"“And,","anyway,"
me”,tamed
me”,tame
drafts,rough
wouldn’t,screen
"plant,”",remarked
complex,creature”
creature”,“At
glass,globe
glass,"globe,"
globe,held
worlds,Embarrassed
having,opened
"times,",hundred
order,perfect
order,reasonable
spoke,snake
fragrance,Mine
Mine,perfumed
behind,sheltered
poor,tippler”
wild,birds
active,volcanoes
volcanoes,burn
volcanoes,extinct
volcanoes,“Whether
volcano,extinct
extinct,"volcano,"
burn,slowly
slowly,rather
slowly,bucket
eruptions,Volcanic
earth,Tomorrow
pulled,"up,"
familiar,tasks
"“Goodbye,”",difficult”
"“Goodbye,”",fox
forgiveness,Try
held,arrested
sweetness,“Of
sweetness,Its
"you,”",admire
more”,murmured
animals”,"“Well,"
caterpillars,(except
large,"animals,"
large,"mountain,"
large,stones
“Don’t,linger
crying,“Here
asteroids,"325,"
"325,","326,"
"326,","327,"
"327,","328,"
"328,","329,"
visiting,"them,"
"them,",several
"them,","‘Yes,"
king,Clad
king,fundamentally
king,hastened
king,who”
royal,purple
"subject,”",exclaimed
coming,"For,"
kings,111
kings,(not
kings,Negro
men,intoxicated
men,“Good
men,chickens
men,hunt
men,“All
subjects,"“Approach,"
sit,down”
ermine,robe
ermine,mantle
remained,standing
remained,motionless
standing,"upright,"
standing,before
"upright,","and,"
"and,","fountain,"
monarch,absolute
stop,"myself,”"
"myself,”",replied
replied,Hum”
replied,"“I,”"
replied,"drinking,”"
replied,"forget,”"
replied,"them,”"
replied,"orders,”"
replied,"Earth,”"
replied,"patient,”"
thoroughly,embarrassed
"“Ah,","then,”"
"“Ah,",“No”
yawning,"Yawns,"
abashed,“Hum
“Hum,Hum”
“Hum,almanac
“Hum,Hum
sometimes,sees
sometimes,wanders
sometimes,open
fundamentally,insisted
authority,“Accepted
authority,rests
orders,reasonable
orders,Good
orders,geographer
sea,"bird,"
"bird,",dying
"bird,",shot
obey,“They
obey,instantly
fault”,“May
timid,inquiry
majestically,gathered
wondering,keep
rule,"“Sire,”"
rule”,“Over
“Over,"everything,”"
“Over,simplicity
"that,”",“Just
“Certainly,necessary”
“Certainly,disappearance”
“They,fox
“They,thunder
“They,switchman
“They,waste
“They,cry”
“They,for”
permit,insubordination”
insubordination”,Such
Such,power
times,ten
hundred,“Five
hundred,million
hundred,five
tragic,"drama,"
carry,cannot
myself”,"“You,”"
firmly,“Exactly
require,obedience
be”,inquired
before,else
before,"proofs,"
else,besides
bulky,almanac
twenty,minutes
twenty,square
twenty,metres
minutes,five
minutes,Thirty
minutes,fifty-three
nothing,Words
nothing,No
nothing,Because
nothing,pursuing
nothing,hears
nothing,Yet
again”,“Those
Minister”,“Minister
“Minster,ofof
ofof,Justice”
here,Come
j,udge
j,udging
j,ustice
udge,oneself
anywhere,shop
somewhere,"lamplighter,"
rat,From
From,tragedy
From,year
treated,thriftily
have”,"“I,”"
way”,"“No,”"
way”,“Yes”
"“No,”",chickens”
Your,Majesty
Majesty,wishes
promptly,"obeyed,”"
conceited,"men,"
conceited,"311,000,000"
admirers,“Good
“Good,"morning,”"
“Good,arrival
“Good,lamplighter
“Good,morning”
“Good,sand
“Good,"evening,”"
“Good,courteously
“Good,needles
“Good,morningGood
“Good,roses
“Good,appeared
“Good,fox
“Good,remember
"morning,”",morningGood
raise,chickens
salute,modest
“Yes”,them”
“Yes”,“Nothing
“Yes”,stars”
“Yes”,“Are
“Yes”,mean
“Yes”,"“Ah,”"
talking,"simply,"
raised,businessman
five,Five
five,-hundred-and-one
five,“raise
grew,tired
tired,"happy,"
game’s,monotony
admire,“To
"mean,",‘admire’”
"mean,",‘tame’”
‘admire’”,“To
“To,stars”
“To,whom
“To,fox
shoulders,"slightly,"
next,"evening,"
tippler,“Forget
tippler,"confessed,"
tippler,brought
"tippler,",whom
empty,bottles
"confessed,",hanging
"away,",puzzled
businessman,"retorted,"
businessman,opened
businessman,Nevertheless
“Your,cigarette
“Your,"fox,"
out”,“Three
twelve,Twelve
fifteen,Good
Good,lamp
Good,evening”
Good,morning”
twenty-two,Twenty-two
thirty-one,Phew
five-hundred-,"and-one-million,"
"and-one-million,","six-hundred-twenty-two-thousand,"
"six-hundred-twenty-two-thousand,",seven-hundred-thirty-one”
seven-hundred-thirty-one”,“Five
million,“Five-hundred-and-one
million,springs
“Eh,Are
Are,interests
Are,interesting
"million,",“Five-hundred-and-one
"million,",six-hundred-twenty-two
seven”,“Five-hundred-and-one
“Five-hundred-and-one,stars”
repeated,‘ephemeral’”
giddy,goose
goose,fell
frightful,noise
-hundred-and-one,millions”
millions”,“Millions
“which,"businessman,"
sees,"dune,"
sees,"nothing,"
Little,glittering
glittering,objects”
objects”,“Bees”
idle,dreaming
mean,‘ephemeral’”
six-hundred-twenty-two,"thousand,"
"thousand,",seven-hundred-thirty-one
them”,owning
“Nothing,“No”
who”,“Kings
different,matter”
buy,"friendship,"
"man,”",“Little
tippler”,"Nevertheless,"
"retorted,",peevishly
it”,“Is
“Is,“
thought,"entertaining,”"
administer,"them,”"
"them,”",record
silk,"scarf,”"
pluck,cannot
cannot,play
bank”,“Whatever
rather,poetic
opened,lips
opened,slightly
altogether,"extraordinary,”"
altogether,honest
altogether,"dry,"
altogether,"pointed,"
altogether,harsh
street,lamp
street,"lamp,"
street,lamps
lamplighter,“Orders
lamplighter,“While
truly,useful”
respectfully,saluted
lamp”,“Those
evening”,tomorrow
lighted,brilliantly
lighted,express
handkerchief,decorated
year,ago”
turn,round
funny,"animal,”"
month,Thirty
"days,",merely
like”,“As
you’re,"unlucky,”"
besides,himself”
wrote,voluminous
voluminous,books
books,"which,"
sat,"down,"
geographer”,"“Exactly,”"
geographer,“Ah”
geographer,sharpened
geographer,expectantly
"seas,","rivers,"
"rivers,","towns,"
"towns,","mountains,"
real,profession”
“Has,disappointed
explorer’s,moral
moral,character”
moral,character
furnish,proofs
furnished,"proofs,"
ink,“Well”
record,"flowers,”"
"geographer,",“because
"geographer,",“are
“because,"fox,"
‘ephemeral’”,"“Geographies,”"
‘ephemeral’”,“Whether
mountain,changes
mountain,high
eternal,things”
"means,",‘which
speedy,disappearance’
speedy,disappearance”
disappearance’,“
“,tree”
“,Who
ordinary,passer-by
ordinary,nourishment
(not,"forgetting,"
"them),",7000
7000,"geographers,"
"geographers,","900,000"
"900,000","businessmen,"
"businessmen,","7,500,000"
"7,500,000","tipplers,"
"tipplers,","311,000,000"
veritable,army
"462,511",lamplighters
lamps,Seen
lamps,"alight,"
slight,"distance,"
splendid,spectacle
opera,First
New,Zealand
Australia,Having
South,America
South,"Pole,"
America,North
North,"Pole,"
Men,occupy
billion,inhabitants
stand,upright
somewhat,crowded
crowded,"together,"
public,"assembly,"
public,square
wide,All
All,humanity
All,pulley
Pacific,islet
adore,"figures,"
please,"spot,"
please,"happen,"
please,comfort
extra,task
sand,"dune,"
gazed,fox
feet,dangling
bracelet,“Whomever
caravan,passing
passing,“Men”
several,"hours,"
wind,blows
used,"faces,"
footstool,“From
"nothing,",save
"nothing,",hears
save,peaks
save,fifty-three
morningGood,morningGood
echo,“Who
echo,“Be
repeat,whatever
walking,started
garden,“She
common,rose
common,"rose,"
fox,appeared
fox,“Come
fox,“On
fox,“Men
fox,“First
fox,"“If,"
responded,"politely,"
"politely,",although
apple,tree”
"me,”",proposed
‘tame’”,"“Men,”"
"“Men,”",daybreak
hunt,chickens
chickens,These
chickens”,“No”
establish,ties”
establish,“‘To
establish,ties’”
ties”,“‘To
ties’”,“Just
tame,"“Please,"
tamed,Beside
“On,curious
“Are,direction
“Are,express
hunters,Every
hunters,danced
"perfect,”",sighed
step,running
step,resolute
ground,Yours
bread,Wheat
wheat,fields
wheat,fields”
gold,Think
understand”,“children
“Men,remember
hour,advances
proper,rites”
Every,Thursday
village,girls
near,"“Ah,”"
"“Ah,”",supply
"responsible,","forever,"
railway,switchman
express,train
express,thundered
express,"trains,"
train,shook
switchman’s,cabin
thunder,roaring
locomotive,engineer
thundered,"by,"
opposite,direction
windowpanes”,“Only
rag,doll
merchant,“Computations
sold,pills
selling,those”
tremendous,amount
experts,With
fifty-three,minutes”
minutes”,“Anything
friend”,“He
either,hungry
darkness,"fell,"
astonished,properly
deeply,"moved,"
pale,"forehead,"
closed,"eyes,"
shell,abandoned
rush,"about,"
mere,holes
holes,dug
pulley,"moaned,"
pulley,rusty
rope,“Leave
heavy,body
sunlight,shimmer
special,festival
nourishment,Its
Christmas,"tree,"
Midnight,"Mass,"
smiling,"faces,"
torn,asunder
hesitancy,“Perhaps
stone,wall
exact,spot”
spot”,Another
track,"begins,"
yellow,snakes
thirty,seconds
dying,spray
apparent,"hurry,"
"hurry,","disappeared,"
metallic,"sound,"
someone’s,rifle
rushing,headlong
“Little,ago”
say”,“All
say”,“In
(time,soothes
shabby,trick
tree,falls
leather,strap
Ask,yourselves
saddest,landscape
preceding,"page,"
